run_utc,run_id,kind,source_id,target,status,detail
2026-09-10T23:56:24+00:00,de1fa440,claim,S12,C14_trends_nyc_zero_all,verified,computed 42.6%; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S12,C15_trends_nyc_zero_2020,verified,computed 26%; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S12,C16_trends_nyc_zero_2024,verified,computed 71%; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S17,C17_rename_views_recovered,verified,"computed 79,082,746; document agrees"
2026-09-10T23:56:24+00:00,de1fa440,claim,S17,C18_rename_articles,verified,computed 106; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S17,C19_rename_articles_total,verified,computed 127; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S11,C20_episodes_frozen,verified,computed 70; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S11,C21_episodes_rebuilt,verified,computed 72; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S11,C22_episode_max_days,verified,computed 14; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S11,C23_basket_usable,verified,computed 119; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S15,C24_bheard_precincts,verified,computed 31; document agrees
2026-09-10T23:56:24+00:00,de1fa440,claim,S15,C25_bheard_low_conf,verified,computed 17; document agrees
2026-09-10T23:56:26+00:00,6f742acb,link,S1,https://data.cityofnewyork.us/resource/76xm-jjuj.csv,verified,HEAD 200 text/csv; charset=UTF-8
2026-09-10T23:56:26+00:00,6f742acb,link,S1b,https://data.cityofnewyork.us/resource/76xm-jjuj.csv,verified,HEAD 200 text/csv; charset=UTF-8
2026-09-10T23:56:26+00:00,6f742acb,link,S2,(none),unverifiable,no endpoint: not obtained over the network
2026-09-10T23:56:26+00:00,6f742acb,link,S3,(none),unverifiable,no endpoint: not obtained over the network
2026-09-10T23:56:26+00:00,6f742acb,link,S4,https://github.com/washingtonpost/data-police-shootings,unreachable,"GET HTTP 403 Forbidden - our access, not necessarily the resource (egress policy?)"
2026-09-10T23:56:26+00:00,6f742acb,link,S5,(none),template,no endpoint: not obtained over the network
2026-09-10T23:56:26+00:00,6f742acb,link,S6,(none),template,no endpoint: not obtained over the network
2026-09-10T23:56:26+00:00,6f742acb,link,S7,https://s-media.nyc.gov/agencies/dcp/assets/files/excel/data-tools/census/acs/demo_2019_acs5yr_nta.xlsx,verified,HEAD 200 application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
2026-09-10T23:56:26+00:00,6f742acb,link,S8,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/,verified,HEAD 200 application/json; charset=utf-8 (probe https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia/all-access/user/Killing_of_George_Floyd/daily/20200525/20200601)
2026-09-10T23:56:26+00:00,6f742acb,link,S9,https://en.wikipedia.org/api/rest_v1/page/summary/,verified,"HEAD 200 application/json; charset=utf-8; profile=""https://www.mediawiki.org/wiki/Specs/Summary/1.5.0"" (probe https://en.wikipedia.org/api/rest_v1/page/summary/Killing_of_George_Floyd)"
2026-09-10T23:56:26+00:00,6f742acb,link,S10,https://mappingpoliceviolence.us/s/MPVDatasetDownload.xlsx,verified,HEAD 200 application/vnd.openxmlformats-officedocument.spreadsheetml.sheet -> https://static1.squarespace.com/static/54ecf211e4b0ed744420c5b6/t/6a8a0f4b345aa5414009c041/1787432779239/MPVDatasetDownload.xlsx
2026-09-10T23:56:26+00:00,6f742acb,link,S11,https://api.gdeltproject.org/api/v2/doc/doc,unreachable,rate limited (HTTP 429) after 3 attempts - not a verdict on the endpoint
2026-09-10T23:56:26+00:00,6f742acb,link,S11,https://api.gdeltproject.org/api/v2/tv/tv,verified,HEAD 200 text/html; charset=utf-8 (probe https://api.gdeltproject.org/api/v2/tv/tv?query=%22police+brutality%22&mode=timelinevol&format=json&datanorm=perc&datacomb=sep&startdatetime=20200525000000&enddatetime=20200601000000)
2026-09-10T23:56:26+00:00,6f742acb,link,S11,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/,verified,HEAD 200 application/json; charset=utf-8 (probe https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia/all-access/user/Killing_of_George_Floyd/daily/20200525/20200601)
2026-09-10T23:56:26+00:00,6f742acb,link,S12,https://trends.google.com,verified,HEAD 200 text/html; charset=utf-8 -> https://trends.google.com/trends/
2026-09-10T23:56:26+00:00,6f742acb,link,S13,https://trends.google.com,verified,HEAD 200 text/html; charset=utf-8 -> https://trends.google.com/trends/
2026-09-10T23:56:26+00:00,6f742acb,link,S14,https://data.cityofnewyork.us/resource/76xm-jjuj.json,verified,HEAD 200 application/json;charset=utf-8
2026-09-10T23:56:26+00:00,6f742acb,link,S15,https://mentalhealth.cityofnewyork.us/this-page-does-not-exist-xyz,failed,HEAD HTTP 404 Not Found
2026-09-10T23:56:26+00:00,6f742acb,link,S16,https://query.wikidata.org/sparql,verified,HEAD 200 application/sparql-results+json;charset=utf-8 (probe https://query.wikidata.org/sparql?format=json&query=SELECT%20%3Fd%20WHERE%20%7B%20wd%3AQ93544244%20wdt%3AP570%20%3Fd%20%7D)
2026-09-10T23:56:26+00:00,6f742acb,link,S17,https://en.wikipedia.org/w/api.php,verified,HEAD 200 application/json; charset=utf-8 (probe https://en.wikipedia.org/w/api.php?action=query&format=json&prop=redirects&rdlimit=max&titles=Killing%20of%20George%20Floyd)
2026-09-10T23:56:26+00:00,6f742acb,link,S18,https://en.wikipedia.org/w/api.php,verified,HEAD 200 application/json; charset=utf-8 (probe https://en.wikipedia.org/w/api.php?action=query&format=json&list=categorymembers&cmtitle=Category%3ADeaths%20by%20law%20enforcement%20in%20New%20York%20(state)&cmlimit=5)
2026-09-10T23:56:26+00:00,6f742acb,link,S18,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/,verified,HEAD 200 application/json; charset=utf-8 (probe https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia/all-access/user/Killing_of_George_Floyd/daily/20200525/20200601)
2026-09-10T23:56:26+00:00,6f742acb,artifact,S1,data/processed/ems_cd_day_calltype.parquet,verified,"sha256 6247a7239559f930, 4,876,509 rows, 2014-12-01..2024-12-31; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S1,data/processed/ems_citywide_day_trends.parquet,verified,"sha256 33c8850350f90ab3, 39,037 rows, 2005-01-01..2026-06-30; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S1b,data/processed/ems_cd_day_calltype.parquet,verified,"sha256 6247a7239559f930, 4,876,509 rows, 2014-12-01..2024-12-31; matches the provenance register"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S2,data/raw/211118_tweet_count_name_date.csv,unverifiable,"artifact absent, and the source is unverifiable"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S3,data/raw/220126_final_daily_tweet_count.csv,unverifiable,"artifact absent, and the source is unverifiable"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S4,data/raw/fatalpoliceshootingsCLEANED.csv,unverifiable,"artifact absent, and the source is retired"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S5,data/raw/sf1_dp_cd_demoprofile.xlsx,verified,"sha256 20459df2681c751b, unreadable: UnicodeDecodeError; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S6,data/reference/victim_curation_table.csv,verified,"sha256 75e6bea4243eebe7, 101 rows, 2013-05-24..2020-10-20; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S7,data/reference/acs_2019_cd_demographics.csv,verified,"sha256 210ec18a067b7f5d, 59 rows; register holds a payload hash only"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S8,data/reference/wikipedia_pageviews_victims.csv,verified,"sha256 e1e88d7d93c69631, 25,211 rows, 2017-01-01..2020-12-31; provenance register is stale and cannot be refreshed — accepted 2026-09-10: Neither registered hash matches this file, and it cannot be re-registered by re-running its fetch: 09_fetch_public_data.py selects this basket from the retired Twitter per-victim file (S2), which is not in the repository and cannot be reconstructed. The bytes ac"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S9,data/reference/wikipedia_article_resolution.csv,verified,"sha256 8c587914076bb844, 121 rows; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S10,data/reference/victim_registry.csv,verified,"sha256 13f3fbcfe5298589, 13,241 rows, 2013-01-01..2024-12-31; register holds a payload hash only"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S11,data/reference/cai_components_daily.csv,verified,"sha256 dbb89a5aa3380194, 9,232 rows, 2015-01-01..2024-12-31; matches the provenance register"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S11,data/reference/wiki_ext_basket_used.csv,verified,"sha256 0cffc9013f1382d2, 121 rows; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S11,data/reference/wiki_ext_aggregation_diagnostic.csv,verified,"sha256 a8ea321b5a7319b8, 3,472 rows, 2015-07-01..2024-12-31; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S12,data/reference/cai_trends_daily.csv,verified,"sha256 f18c11eb209350bd, 7,306 rows, 2015-01-01..2024-12-31; matches the provenance register"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S12,data/reference/cai_trends_stitch_diagnostics.csv,verified,"sha256 a79bdc97be843bd6, 58 rows; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S13,data/reference/cai_trends_anchored.csv,unverifiable,"artifact absent, and the source is retired"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S14,data/reference/precinct_cd_crosswalk.csv,verified,"sha256 4c519dc6e115d562, 131 rows; matches the provenance register"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S15,data/reference/bheard_precinct_adoption.csv,verified,"sha256 b7627d01221e5159, 31 rows; matches the provenance register"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S15,data/reference/bheard_cd_exposure.csv,verified,"sha256 c387a640fc425626, 74 rows; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S16,data/reference/basket_decisions.csv,verified,"sha256 c2ca055d09357245, 161 rows, 1958-04-25..2024-09-19; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S17,data/reference/article_title_map.csv,verified,"sha256 9673c440c82199d6, 559 rows; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S17,outputs/tables/rename_recovery.csv,verified,"sha256 bdacd2e6adb24ce9, 127 rows; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S18,data/reference/wiki_nyc_articles.csv,verified,"sha256 5957f170624a9a60, 501 rows; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S18,data/reference/wiki_nyc_daily.csv,verified,"sha256 78bdc607d06dd5dd, 6,944 rows, 2015-07-01..2024-12-31; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,artifact,S18,data/reference/wiki_nyc_per_article.csv,verified,"sha256 5bebc81f679a8cc7, 38,192 rows, 2015-07-01..2024-12-31; not registered in data_sources.csv"
2026-09-10T23:56:26+00:00,6f742acb,claim,S1,C01_ems_source_rows,verified,"computed 29,978,154; document agrees"
2026-09-10T23:56:26+00:00,6f742acb,claim,S10,C02_registry_rows,verified,"computed 13,241; document agrees"
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C03_wiki_start,verified,computed 2015-07-01; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S16,C04_basket_articles,verified,computed 121; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S16,C05_basket_people,verified,computed 111; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S16,C06_basket_after_2020,verified,computed 24; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C07_scored_days,verified,"computed 3,472; document agrees"
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C08_cai_ref_mean,verified,computed 0.000000; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C09_cai_ref_sd,verified,computed 1.000000; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S1,C10_panel_rows,verified,"computed 89,857; document agrees"
2026-09-10T23:56:26+00:00,6f742acb,claim,S1,C11_panel_districts,verified,computed 59; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S1,C12_mean_edp_share,verified,computed 0.0856; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S1,C13_mean_total_calls,verified,computed 65.9; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S12,C14_trends_nyc_zero_all,verified,computed 42.6%; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S12,C15_trends_nyc_zero_2020,verified,computed 26%; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S12,C16_trends_nyc_zero_2024,verified,computed 71%; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S17,C17_rename_views_recovered,verified,"computed 79,082,746; document agrees"
2026-09-10T23:56:26+00:00,6f742acb,claim,S17,C18_rename_articles,verified,computed 106; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S17,C19_rename_articles_total,verified,computed 127; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C20_episodes_frozen,verified,computed 70; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C21_episodes_rebuilt,verified,computed 72; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C22_episode_max_days,verified,computed 14; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S11,C23_basket_usable,verified,computed 119; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S15,C24_bheard_precincts,verified,computed 31; document agrees
2026-09-10T23:56:26+00:00,6f742acb,claim,S15,C25_bheard_low_conf,verified,computed 17; document agrees
2026-09-11T00:00:35+00:00,6f2ca524,link,S1,https://data.cityofnewyork.us/resource/76xm-jjuj.csv,verified,HEAD 200 text/csv; charset=UTF-8
2026-09-11T00:00:35+00:00,6f2ca524,link,S1b,https://data.cityofnewyork.us/resource/76xm-jjuj.csv,verified,HEAD 200 text/csv; charset=UTF-8
2026-09-11T00:00:35+00:00,6f2ca524,link,S2,(none),unverifiable,no endpoint: not obtained over the network
2026-09-11T00:00:35+00:00,6f2ca524,link,S3,(none),unverifiable,no endpoint: not obtained over the network
2026-09-11T00:00:35+00:00,6f2ca524,link,S4,https://github.com/washingtonpost/data-police-shootings,unreachable,"GET HTTP 403 Forbidden - our access, not necessarily the resource (egress policy?)"
2026-09-11T00:00:35+00:00,6f2ca524,link,S5,(none),template,no endpoint: not obtained over the network
2026-09-11T00:00:35+00:00,6f2ca524,link,S6,(none),template,no endpoint: not obtained over the network
2026-09-11T00:00:35+00:00,6f2ca524,link,S7,https://s-media.nyc.gov/agencies/dcp/assets/files/excel/data-tools/census/acs/demo_2019_acs5yr_nta.xlsx,verified,HEAD 200 application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
2026-09-11T00:00:35+00:00,6f2ca524,link,S8,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/,verified,HEAD 200 application/json; charset=utf-8 (probe https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia/all-access/user/Killing_of_George_Floyd/daily/20200525/20200601)
2026-09-11T00:00:35+00:00,6f2ca524,link,S9,https://en.wikipedia.org/api/rest_v1/page/summary/,verified,"HEAD 200 application/json; charset=utf-8; profile=""https://www.mediawiki.org/wiki/Specs/Summary/1.5.0"" (probe https://en.wikipedia.org/api/rest_v1/page/summary/Killing_of_George_Floyd)"
2026-09-11T00:00:35+00:00,6f2ca524,link,S10,https://mappingpoliceviolence.us/s/MPVDatasetDownload.xlsx,verified,HEAD 200 application/vnd.openxmlformats-officedocument.spreadsheetml.sheet -> https://static1.squarespace.com/static/54ecf211e4b0ed744420c5b6/t/6a8a0f4b345aa5414009c041/1787432779239/MPVDatasetDownload.xlsx
2026-09-11T00:00:35+00:00,6f2ca524,link,S11,https://api.gdeltproject.org/api/v2/doc/doc,verified,HEAD 200 application/json; charset=utf-8 (probe https://api.gdeltproject.org/api/v2/doc/doc?query=%22police+brutality%22&mode=timelinevol&format=json&startdatetime=20200525000000&enddatetime=20200601000000)
2026-09-11T00:00:35+00:00,6f2ca524,link,S11,https://api.gdeltproject.org/api/v2/tv/tv,verified,HEAD 200 text/html; charset=utf-8 (probe https://api.gdeltproject.org/api/v2/tv/tv?query=%22police+brutality%22&mode=timelinevol&format=json&datanorm=perc&datacomb=sep&startdatetime=20200525000000&enddatetime=20200601000000)
2026-09-11T00:00:35+00:00,6f2ca524,link,S11,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/,verified,HEAD 200 application/json; charset=utf-8 (probe https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia/all-access/user/Killing_of_George_Floyd/daily/20200525/20200601)
2026-09-11T00:00:35+00:00,6f2ca524,link,S12,https://trends.google.com,verified,HEAD 200 text/html; charset=utf-8 -> https://trends.google.com/trends/
2026-09-11T00:00:35+00:00,6f2ca524,link,S13,https://trends.google.com,verified,HEAD 200 text/html; charset=utf-8 -> https://trends.google.com/trends/
2026-09-11T00:00:35+00:00,6f2ca524,link,S14,https://data.cityofnewyork.us/resource/76xm-jjuj.json,verified,HEAD 200 application/json;charset=utf-8
2026-09-11T00:00:35+00:00,6f2ca524,link,S15,https://mentalhealth.cityofnewyork.us/b-heard,verified,HEAD 200 text/html; charset=UTF-8
2026-09-11T00:00:35+00:00,6f2ca524,link,S16,https://query.wikidata.org/sparql,verified,HEAD 200 application/sparql-results+json;charset=utf-8 (probe https://query.wikidata.org/sparql?format=json&query=SELECT%20%3Fd%20WHERE%20%7B%20wd%3AQ93544244%20wdt%3AP570%20%3Fd%20%7D)
2026-09-11T00:00:35+00:00,6f2ca524,link,S17,https://en.wikipedia.org/w/api.php,verified,HEAD 200 application/json; charset=utf-8 (probe https://en.wikipedia.org/w/api.php?action=query&format=json&prop=redirects&rdlimit=max&titles=Killing%20of%20George%20Floyd)
2026-09-11T00:00:35+00:00,6f2ca524,link,S18,https://en.wikipedia.org/w/api.php,verified,HEAD 200 application/json; charset=utf-8 (probe https://en.wikipedia.org/w/api.php?action=query&format=json&list=categorymembers&cmtitle=Category%3ADeaths%20by%20law%20enforcement%20in%20New%20York%20(state)&cmlimit=5)
2026-09-11T00:00:35+00:00,6f2ca524,link,S18,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/,verified,HEAD 200 application/json; charset=utf-8 (probe https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia/all-access/user/Killing_of_George_Floyd/daily/20200525/20200601)
2026-09-11T00:00:35+00:00,6f2ca524,artifact,S1,data/processed/ems_cd_day_calltype.parquet,verified,"sha256 6247a7239559f930, 4,876,509 rows, 2014-12-01..2024-12-31; not registered in data_sources.csv"
